Code article;Désignation;Marque;Famille;Uvc;TVA;Prix d'achat;Marge;Prix de vente HT;Emplacement;Compte comptable achat;Compte comptable vente;Code barre;Code barre Fabricant;Stock
DEFLECTEUR AVD IVECO PIEC ET MAIN D'OEUVRE ;DEFLECTEUR AVD IVECO PIEC ET MAIN D'OEUVRE ;DIVERS;DIVERS;;20;0,00 €;100;160;;607;707;;;-1
LUNETTE V CHAUFFANTE ;LUNETTE V CHAUFFANTE (POUR RADIO BI-TUNER);PEUGEOT;DIVERS;Unitaire;20;0,00 €;0;368.45;;607;707;;;-1
9818479880;PARE-BRISE V CAPTEUR PLUIE (CAMERA/ANTI-COLLISION);PEUGEOT;DIVERS;Unitaire;20;0,00 €;0;615.92;;607;707;;;-2
REMPLACER PARE BRISE MAGNUM;REMPLACER PARE BRISE MAGNUM;DIVERS;DIVERS;;20;0,00 €;100;89;;607;707;;;
2K5845099NVB;PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (YC EMBASE/ELECTROCHROME);VOLKSWAGEN;DIVERS;Unitaire;20;0,00 €;0;446.43;;607;707;;;-2
5392AGNCMUVZ3L;Pare-brise vert;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;820.23;;607;707;;;-2
3743AGNGYV1P;Pare-brise vert dégradé gris;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;429.92;;607;707;;;-1
7262BGPH;Lunette AR teintée vert;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;225.05;;607;707;;;-1
73111SMGG32;PARE-BRISE V CAPTEUR PLUIE;HONDA;DIVERS;Unitaire;20;0,00 €;0;439.53;;607;707;;;-1
73150SMGE11;ENJOLIVEUR SUP PARE-BRISE;HONDA;DIVERS;Unitaire;20;0,00 €;0;30.67;;607;707;;;-1
51317285909;PARE-BRISE V CAPTEUR PLUIE (AFF.TETE HAUTE/CHANG-VOIE);BMW;DIVERS;Unitaire;20;0,00 €;0;459.81;;607;707;;;-1
51317285916;JOINT PARE-BRISE SUP;BMW;DIVERS;Unitaire;20;0,00 €;0;18.27;;607;707;;;-1
A2476701800;PARE-BRISE V CAPTEUR PLUIE (CAMERA/REC.PANN/CHG-VOIE);MERCEDES;DIVERS;Unitaire;20;0,00 €;0;385.06;;607;707;;;-1
5344ACCGYHPVW;Pare-brise clair dégradé gris;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;632.27;;607;707;;;-1
A2206700522;ENJOLIVEUR PARE-BRISE;MERCEDES;DIVERS;Unitaire;20;0,00 €;0;96.96;;607;707;;;-1
2724AGNGN1P;Pare-brise vert dégradé vert;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;272.38;;607;707;;;-1
51317258065;PARE-BRISE V DEGRADE CAPTEUR PLUIE (ATHERMIQUE);BMW;DIVERS;Unitaire;20;0,00 €;0;338.48;;607;707;;;-2
CALANDRE ;CALANDRE ;DIVERS;DIVERS;;20;0,00 €;100;157.05;;607;707;;;-2
GRILLE DE PARE CHOC AV;GRILLE DE PARE CHOC AV;DIVERS;DIVERS;;20;0,00 €;100;104.7;;607;707;;;-1
SUPPORT D'AILE AV G G;SUPPORT D'AILE AV G G;DIVERS;DIVERS;;20;0,00 €;100;48.77;;607;707;;;-1
AGRAPHES;AGRAPHES;DIVERS;DIVERS;;20;0,00 €;100;5;;607;707;;;-1
FEU DE BROUILLARD;FEU DE BROUILLARD;DIVERS;DIVERS;;20;0,00 €;100;264.61;;607;707;;;0
DEFLECTEUR DE PARE CHOCS AR;DEFLECTEUR DE PARE CHOCS AR;DIVERS;DIVERS;;20;0,00 €;100;233.59;;607;707;;;0
FONGIBLES;FONGIBLES;DIVERS;DIVERS;;20;0,00 €;100;7;;607;707;;;-1
MAIN D'OEUVRE EN T2 ;MAIN D'OEUVRE EN T2 ;DIVERS;DIVERS;;20;0,00 €;100;70;;607;707;;;0
PARE-BRISE V DAF XF ;PARE-BRISE V DAF XF ;DIVERS;DIVERS;;20;0,00 €;100;466;;607;707;;;-2
PARE-BRISE CAPTEUR PLUIE + MAIN D'OEUVRE ;PARE-BRISE CAPTEUR PLUIE + MAIN D'OEUVRE ;DIVERS;DIVERS;;20;0,00 €;100;316.666;;607;707;;;-1
PARE BRISEZ CAPTEUR CAMERA;PARE BRISEZ CAPTEUR CAMERA;DIVERS;DIVERS;;20;0,00 €;100;233.3333;;607;707;;;-1
8200439460;GLACE MOBILE V PTE AVG;RENAULT;DIVERS;Unitaire;20;0,00 €;0;160.63;;607;707;;;-1
7043AGACMOVWZ7P;Pare-brise vert;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;713.1;;607;707;;;-2
5H0845011ATNVB;PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (+EMB+ENJ./EQUIP.CAMERA);VOLKSWAGEN;DIVERS;Unitaire;20;0,00 €;0;538;;607;707;;;-1
3C9845298APVNH;GLACE FIXE V CUSTODE D (ENJOL.CHROME/SURTEINTEE);VOLKSWAGEN;DIVERS;Unitaire;20;0,00 €;0;352;;607;707;;;-1
VITRE MOBILE AVD;VITRE MOBILE AVD;DIVERS;DIVERS;;20;0,00 €;100;108.3333;;607;707;;;-2
PARE-BRISE TEINTE VERT DEGRADE VERT ;PARE-BRISE TEINTE VERT DEGRADE VERT ;DIVERS;DIVERS;;20;0,00 €;100;357.33;;607;707;;;-1
JOINT NT 500;JOINT NT 500;DIVERS;DIVERS;;20;0,00 €;100;32.2;;607;707;;;-1
REMPLACER PARE-BRISE NISSAN NT 500;REMPLACER PARE-BRISE NISSAN NT 500;DIVERS;DIVERS;;20;0,00 €;100;89;;607;707;;;
8611AGACMVWZ6B;Pare-brise vert;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;771.63;;607;707;;;-1
PARE-BRISE VERT DAF LF ;PARE-BRISE VERT DAF LF ;DIVERS;DIVERS;;20;0,00 €;100;337.48;;607;707;;;-1
JOINT PARE-BRISE DAF LF;JOINT PARE-BRISE DAF LF;DIVERS;DIVERS;;20;0,00 €;100;32;;607;707;;;-1
REMPLACER PARE-BRISE VERT DAF LF;REMPLACER PARE-BRISE VERT DAF LF;DIVERS;DIVERS;;20;0,00 €;100;89;;607;707;;;
5610102J80;PARE-BRISE V (ANT-NUM DAB/PRECOLLISION);TOYOTA;DIVERS;Unitaire;20;0,00 €;0;544.61;;607;707;;;-1
PARE BRISE RENAULT MASTER II (AP-922-PS) +MO;PARE BRISE RENAULT MASTER II (AP-922-PS) +MO;DIVERS;DIVERS;;20;0,00 €;100;290;;607;707;;;-1
DEFLECTEUR AVG RENAULT CLIO IV (EC-109-QK) +MO;DEFLECTEUR AVG RENAULT CLIO IV (EC-109-QK) +MO;DIVERS;DIVERS;;20;0,00 €;100;180;;607;707;;;-1
A9066700101;PARE-BRISE;MERCEDES;DIVERS;Unitaire;20;0,00 €;0;247.12;;607;707;;;-1
PARE BRISE RENAULT TRAFIC III CAPT SUPPORT CAM;PARE BRISE RENAULT TRAFIC III CAPT SUPPORT CAM;DIVERS;DIVERS;;20;0,00 €;100;241.6667;;607;707;;;-1
PARE-BRISE V CHAUFFANT CAPTEUR PLUIE (ELECTROCHROME/ANTI-BUE;PARE-BRISE V CHAUFFANT CAPTEUR PLUIE (ELECTROCHROME/ANTI-BUEE);DIVERS;DIVERS;;20;0,00 €;100;915.1;;607;707;;;-1
REMPLACER : PARE-BRISE V CHAUFFANT CAPTEUR PLUIE ELECTROCHRO;REMPLACER : PARE-BRISE V CHAUFFANT CAPTEUR PLUIE ELECTROCHROME (NC NETTO);DIVERS;DIVERS;;20;0,00 €;100;89;;607;707;;;
7C0845099BQNVB;PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (+EMB/CAMERA/ELECTROCHROME);VOLKSWAGEN;DIVERS;Unitaire;20;0,00 €;0;559.65;;607;707;;;-2
ALTERNATEU;MO ALTERNATEUR;DIVERS;DIVERS;;20;0,00 €;100;100;;607;707;;;-1
MAIN D'OEUVRE PLAQUETTE ARRIER ;MAIN D'OEUVRE PLAQUETTE ARRIER ;DIVERS;DIVERS;;20;0,00 €;100;66.6667;;607;707;;;0
MO PLAQUETTE ARRIER;MO PLAQUETTE ARRIER;DIVERS;DIVERS;;20;0,00 €;100;66.6667;;607;707;;;-1
VITRE DE PORTE AV D;VITRE DE PORTE AV D;DIVERS;DIVERS;;20;0,00 €;100;139.14;;607;707;;;-1
VITRE DE PORTE ARD;VITRE DE PORTE ARD;DIVERS;DIVERS;;20;0,00 €;100;126.28;;607;707;;;-1
VITRE DE PORTE AVG;VITRE DE PORTE AVG;DIVERS;DIVERS;;20;0,00 €;100;112.68;;607;707;;;-1
ENJOLIVEUR SUPERIEUR DE PORTE ARD;ENJOLIVEUR SUPERIEUR DE PORTE ARD;DIVERS;DIVERS;;20;0,00 €;100;86.93;;607;707;;;-1
ENJOLIVEUR SUPERIEUR DE PORTE AVD;ENJOLIVEUR SUPERIEUR DE PORTE AVD;DIVERS;DIVERS;;20;0,00 €;100;74.32;;607;707;;;-1
ENJOLIVEUR SUPERIEUR DE PORTE AVG;ENJOLIVEUR SUPERIEUR DE PORTE AVG;DIVERS;DIVERS;;20;0,00 €;100;71.11;;607;707;;;-1
KIT COLLAGE DE VITRE CUSTODE D;KIT COLLAGE DE VITRE CUSTODE D;DIVERS;DIVERS;;20;0,00 €;100;62.85;;607;707;;;-1
ENJOLIVEUR DE MONTANT AV DEPORTE ARD;ENJOLIVEUR DE MONTANT AV DEPORTE ARD;DIVERS;DIVERS;;20;0,00 €;100;35.8;;607;707;;;-2
JOINT DE PORTE AVG;JOINT DE PORTE AVG;DIVERS;DIVERS;;20;0,00 €;100;30.71;;607;707;;;-1
PRODUITS ANTICORROSION;PRODUITS ANTICORROSION;DIVERS;DIVERS;;20;0,00 €;100;8;;607;707;;;-1
MAIN D'OEUVRE;MAIN D'OEUVRE;DIVERS;DIVERS;;20;0,00 €;100;443.87;;607;707;;;-1
727123175R;PARE-BRISE V CAPTEUR PLUIE (ACOUST/REGUL.VITESS.ADAPT);RENAULT;DIVERS;Unitaire;20;0,00 €;0;356.58;;607;707;;;-1
6102B070;PARE-BRISE V CAPTEUR PLUIE (YC EMBASE/AVEC REGARD VIN);MITSUBISHI;DIVERS;Unitaire;20;0,00 €;0;539.2;;607;707;;;-1
8V3845099ARNVB;PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (YC EMBASE+JT/BANDEAU);AUDI;DIVERS;Unitaire;20;0,00 €;0;524;;607;707;;;-1
2449ASMRT;Enjoliveur pare-brise;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;25.65;;607;707;;;0
7553133150;ENJOLIVEUR SUP PARE-BRISE;TOYOTA;DIVERS;Unitaire;20;0,00 €;0;25;;607;707;;;-1
80301JD000;GLACE MOBILE V PTE AVG;NISSAN;DIVERS;Unitaire;20;0,00 €;0;215.23;;607;707;;;-1
ENTRETIEN + PLAQUETTE AV;ENTRETIEN + PLAQUETTE AV;DIVERS;DIVERS;;20;0,00 €;100;280.2583;;607;707;;;-1
1 pare brise CITROEN C ELYSEE II* PHASE I (12-17) & PHASE II;1 pare brise CITROEN C ELYSEE II* PHASE I (12-17) & PHASE II 4P (17-): PARE-BRISE VERT SOLAR + FEN.;DIVERS;DIVERS;;20;0,00 €;100;161.1583;;607;707;;;-1
8 PNEUS 195/65/15;8 PNEUS 195/65/15 + MONTAGE ;DIVERS;DIVERS;;20;0,00 €;100;433.3333;;607;707;;;-1
LUNETTE RENAULT KADJAR;LUNETTE RENAULT KADJAR;DIVERS;DIVERS;;20;0,00 €;100;158.3333;;607;707;;;-1
A2476702300;PARE-BRISE V CAPTEUR PLUIE (CAMERA/TV.NUM/TETE HAUTE);MERCEDES;DIVERS;Unitaire;20;0,00 €;0;418.94;;607;707;;;-1
7H0845201D;GLACE MOBILE V PTE AVG;VOLKSWAGEN;DIVERS;Unitaire;20;0,00 €;0;89.89;;607;707;;;-1
5E0845011DGNVB;PARE-BRISE V CAPTEUR PLUIE (+EMBASE/CAMERA/J-N AUTO);SKODA;DIVERS;Unitaire;20;0,00 €;0;438;;607;707;;;-1
SU001A4027;PARE-BRISE V;TOYOTA;DIVERS;Unitaire;20;0,00 €;0;619.55;;607;707;;;-1
81A845099GNVB;PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (NAVIG.MMI/DEGRAD/CAMERA);AUDI;DIVERS;Unitaire;20;0,00 €;0;539;;607;707;;;-1
VITRE MOBILE MERCEDES CLASSE M ;VITRE MOBILE MERCEDES CLASSE M ;DIVERS;DIVERS;;20;0,00 €;100;106.8417;;607;707;;;-1
6552AGSBLVZ;Pare-brise vert dégradé bleu;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;1069.32;;607;707;;;-1
51313402144;PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (DEGRADE/REFL.INFRAROUGE);BMW;DIVERS;Unitaire;20;0,00 €;0;543;;607;707;;;-1
6574AGSCIMVZ;Pare-brise vert solar;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;368.5;;607;707;;;-1
2 PNEUS 195/55/20;2 PNEUS 195/55/20;DIVERS;DIVERS;;20;0,00 €;100;266.6667;;607;707;;;-1
1875309;PARE-BRISE V CAPTEUR PLUIE (+JT/ESSEN/FREIN.BAS.VITES);FORD (EU);DIVERS;Unitaire;20;0,00 €;0;573.52;;607;707;;;-1
2 pneus 225/65/16c michlin;2 pneus 225/65/16c michlin;DIVERS;DIVERS;;20;0,00 €;100;316.6667;;607;707;;;-1
MERCEDES EQC 5J (07/2019- ) PARE-BRISE VERT ACOUST. CAM. CAP;MERCEDES EQC 5J (07/2019- ) PARE-BRISE VERT ACOUST. CAM. CAPT.PL./LU;DIVERS;DIVERS;;20;0,00 €;100;177.98;;607;707;;;-1
MERCEDES CLASSE A II (W169) / CLASSE B I (W245) 3P/5P (04-12;MERCEDES CLASSE A II (W169) / CLASSE B I (W245) 3P/5P (04-12):;DIVERS;DIVERS;;20;0,00 €;100;85.8;;607;707;;;-3
FORD FIESTA VII 3P/5P (17-): PARE-BRISE VERT SOLAR + SUPPORT;FORD FIESTA VII 3P/5P (17-): PARE-BRISE VERT SOLAR + SUPPORT CAM. +;DIVERS;DIVERS;;20;0,00 €;100;152.48;;607;707;;;-1
PARE BRISE SERIE 7 PIECE ET MAIN D'OEUVRE;PARE BRISE SERIE 7 PIECE ET MAIN D'OEUVRE;DIVERS;DIVERS;;20;0,00 €;100;330;;607;707;;;-1
2 PNEUS 225/45/18 HANKOOK;2 PNEUS 225/45/18 HANKOOK;DIVERS;DIVERS;;20;0,00 €;100;258.3333;;607;707;;;-1
8430AGACMZ;Pare-brise vert;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;723.27;;607;707;;;-1
DEFLECTEUR ARG CLIO II 7248LGSH5RV;DEFLECTEUR ARG CLIO II 7248LGSH5RV;DIVERS;DIVERS;;20;0,00 €;100;29.27;;607;707;;;-3
PARE BRISE AUDI Q3 CAPT PLUIE  8614AGAGYMVZ6P;PARE BRISE AUDI Q3 CAPT PLUIE  8614AGAGYMVZ6P;DIVERS;DIVERS;;20;0,00 €;100;194.11;;607;707;;;-2
PARE BRISE PEUGEOT 308 II CAPT PLUIE ROND;PARE BRISE PEUGEOT 308 II CAPT PLUIE ROND;DIVERS;DIVERS;;20;0,00 €;100;139.08;;607;707;;;-4
1 para citroen c3 ET-969-BK;1 para citroen c3 ET-969-BK;DIVERS;DIVERS;;20;0,00 €;100;50;;607;707;;;-1
1 para renault clio IV ES-431-BD;1 para renault clio IV ES-431-BD;DIVERS;DIVERS;;20;0,00 €;100;50;;607;707;;;-1
561010F170;PARE-BRISE V CAPTEUR PLUIE (ELECTROCHROME);TOYOTA;DIVERS;Unitaire;20;0,00 €;0;622.12;;607;707;;;0
LUNETTE FEUILLETEE V ;LUNETTE FEUILLETEE V CHAUFFANTE;VOLVO;DIVERS;Unitaire;20;0,00 €;0;506.32;;607;707;;;-1
PARE BRISE V IVECO STRALIS ;PARE BRISE V IVECO STRALIS ;DIVERS;DIVERS;;20;0,00 €;100;359.56;;607;707;;;-1
REMPLACER PARE BRISE IVECO STRALIS ;REMPLACER PARE BRISE IVECO STRALIS ;DIVERS;DIVERS;;20;0,00 €;100;89;;607;707;;;
PARE BRISE MERCEDES AXOR DEGRADE VERT ;PARE BRISE MERCEDES AXOR DEGRADE VERT ;DIVERS;DIVERS;;20;0,00 €;100;321.32;;607;707;;;-1
REMPLACER PARE BRISE MERCEDES AXOR;REMPLACER PARE BRISE MERCEDES AXOR;DIVERS;DIVERS;;20;0,00 €;100;89;;607;707;;;
A1566700201;PARE-BRISE V CAPTEUR PLUIE (SORTI-VOIE/ALL.FEUX AUTO);MERCEDES;DIVERS;Unitaire;20;0,00 €;0;394.03;;607;707;;;-1
VITRE MOBILE AVD NEMO;VITRE MOBILE AVD NEMO;DIVERS;DIVERS;;20;0,00 €;100;39.9;;607;707;;;-1
VITRE MOBILE RENAULT TWINGO II;VITRE MOBILE RENAULT TWINGO II;DIVERS;DIVERS;;20;0,00 €;100;48.13;;607;707;;;-2
VITRE DAILY;VITRE MOBILE AVANT GAUCHE VERT MASTER/MOV /DAILY 2 98-09;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;-1
6349ACDCHIMVZ1C;Pare-brise clair;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;997.64;;607;707;;;-1
MONTAGE BOITE DE VITESSE;MONTAGE BOITE DE VITESSE;DIVERS;DIVERS;;20;0,00 €;100;400;;607;707;;;-1
00008744F8;LUNETTE V CHAUFFANTE;CITROEN;DIVERS;Unitaire;20;0,00 €;0;147.18;;607;707;;;-1
874557;JOINT LUNETTE;CITROEN;DIVERS;Unitaire;20;0,00 €;0;45.39;;607;707;;;-1
REMPLACEMENTLATERAL;REMPLACEMENT LATERAL;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;-6
remplacement lateral;REMPLACEMENT LATERAL ET DESHABILLAGE;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;-6
KIT FIXATION;KIT FIXATION;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;-1
PORTE LATERAL;PORTE LATERAL;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;-1
TOLE FER;TOLE FER;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;-1
PROTECTION;PROTECTION;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;-1
39186834;PARE-BRISE V CAPTEUR PLUIE (EQUIP.CAMERA);OPEL;DIVERS;Unitaire;20;0,00 €;0;737.2;;607;707;;;-1
2 pneus ;2 pneus 215/65/16c;DIVERS;DIVERS;;20;0,00 €;100;160;;607;707;;;-1
CITROEN JUMPER DEMARREUR + MO;CITROEN JUMPER DEMARREUR + MO;DIVERS;DIVERS;;20;0,00 €;100;158.3333;;607;707;;;-2
OPEL VIVARO DR-696-GT   FORFAIT VIDANGE;OPEL VIVARO DR-696-GT   FORFAIT VIDANGE;DIVERS;DIVERS;;20;0,00 €;100;150;;607;707;;;-1
PEUGEOT 208 ;PEUGEOT 208 ;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;-1
2 TRIANGLE  ;2 TRIANGLE  ;DIVERS;DIVERS;;20;0,00 €;100;100;;607;707;;;-1
2 AMMORTISSEURS ;2 AMMORTISSEURS ;DIVERS;DIVERS;;20;0,00 €;100;125;;607;707;;;-1
2 BARRE STAB;2 BARRE STAB;DIVERS;DIVERS;;20;0,00 €;100;25;;607;707;;;-1
MAIN D'OEUVRE;MAIN D'OEUVRE;DIVERS;DIVERS;;20;0,00 €;100;183.3333;;607;707;;;-1
DEFLECTEUR AVG C3 III + MO;DEFLECTEUR AVG C3 III + MO;DIVERS;DIVERS;;20;0,00 €;100;141.6667;;607;707;;;-1
23 UTILITAIRE;23 UTILITAIRE;DIVERS;DIVERS;;20;0,00 €;100;80;;607;707;;;-23
PEUGEOT EXPERT (EJ-894-VE) 2 PNEUS 215/65/16C ;PEUGEOT EXPERT (EJ-894-VE) 2 PNEUS 215/65/16C ;DIVERS;DIVERS;;20;0,00 €;100;150;;607;707;;;-1
TOYOTA YARIS (GH-019-YR)  1 REPARATION PNEU;TOYOTA YARIS (GH-019-YR)  1 REPARATION PNEU;DIVERS;DIVERS;;20;0,00 €;100;15;;607;707;;;-1
CITROEN JUMPY  (EY-429-FV)  2 pneus 215/65/16c ;CITROEN JUMPY  (EY-429-FV)  2 pneus 215/65/16c ;DIVERS;DIVERS;;20;0,00 €;100;150;;607;707;;;-1
TOYOTA (GJ-170-BK) 2 pneus 205/55/16;TOYOTA (GJ-170-BK) 2 pneus 205/55/16;DIVERS;DIVERS;;20;0,00 €;100;133.3333;;607;707;;;-1
CITROEN JUMPY (FA-722-VF) 1 PARALLELISME;CITROEN JUMPY (FA-722-VF) 1 PARALLELISME;DIVERS;DIVERS;;20;0,00 €;100;50;;607;707;;;-1
TOYOTA YARIS (GH-102-MJ)  1 REPARATION PNEU ;TOYOTA YARIS (GH-102-MJ)  1 REPARATION PNEU ;DIVERS;DIVERS;;20;0,00 €;100;15;;607;707;;;-1
TOYOTA YARIS (GH-142-MJ)  2 PNEUS 185/65/15;TOYOTA YARIS (GH-142-MJ)  2 PNEUS 185/65/15;DIVERS;DIVERS;;20;0,00 €;100;140;;607;707;;;-2
OPTIQUE DOUBLE G ;OPTIQUE DOUBLE G XENON;BMW;DIVERS;Unitaire;20;0,00 €;0;969.99;;607;707;;;-1
PARE BRISE VERT ISUZU ;PARE BRISE VERT ISUZU ;DIVERS;DIVERS;;20;0,00 €;100;689.55;;607;707;;;-1
JOINT PARE BRISE ISUZU ;JOINT PARE BRISE ISUZU ;DIVERS;DIVERS;;20;0,00 €;100;73;;607;707;;;-1
REMPLACER PARE BRISE VERT ISUZU NQR90;REMPLACER PARE BRISE VERT ISUZU NQR90;DIVERS;DIVERS;;20;0,00 €;100;86;;607;707;;;
VITYRE MOBILE KANGOO AVG 7274LGSV4FD;VITYRE MOBILE KANGOO AVG 7274LGSV4FD;DIVERS;DIVERS;;20;0,00 €;100;46.111;;607;707;;;-9
VITRE MOBILE CITROEN NEMO AVD 2739RGSV3FDW;VITRE MOBILE CITROEN NEMO AVD 2739RGSV3FDW;DIVERS;DIVERS;;20;0,00 €;100;39.98;;607;707;;;-1
VITRE MOBILE TWINGO II 7268LGSH3FDW  ;VITRE MOBILE TWINGO II 7268LGSH3FDW  ;DIVERS;DIVERS;;20;0,00 €;100;48.142;;607;707;;;-2
ENTRETIEN MECANIQUE ;ENTRETIEN MECANIQUE ;DIVERS;DIVERS;;20;0,00 €;100;266.6667;;607;707;;;-1
2 PNEUS ;2 PNEUS ;DIVERS;DIVERS;;20;0,00 €;100;166.6667;;607;707;;;-1
5610102Q71;PARE-BRISE V (+ENJ+JT/CAMERA/INTERMITT.);TOYOTA;DIVERS;Unitaire;20;0,00 €;0;710.37;;607;707;;;-1
CITROEN BERLINGO (GK-300-ER) pneus 205/60/16;CITROEN BERLINGO (GK-300-ER) pneus 205/60/16;DIVERS;DIVERS;;20;0,00 €;100;133.3333;;607;707;;;-1
LR079647;PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (EQUIP.CAMERA);LAND ROVER;DIVERS;Unitaire;20;0,00 €;0;641.03;;607;707;;;-1
5610147931;PARE-BRISE V;TOYOTA;DIVERS;Unitaire;20;0,00 €;0;590.27;;607;707;;;-2
7553347030;ENJOLIVEUR PARE-BRISE;TOYOTA;DIVERS;Unitaire;20;0,00 €;0;89.41;;607;707;;;-2
1611579780;PARE-BRISE V CAPTEUR PLUIE (ACOUSTIQUE);DS;DIVERS;Unitaire;20;0,00 €;0;775.38;;607;707;;;-2
1K0845011BC;PARE-BRISE BL (AVEC REGARD VIN);VOLKSWAGEN;DIVERS;Unitaire;20;0,00 €;0;513.15;;607;707;;;-1
9801475980;GLACE FIXE V PTE AVD (YC MODULE COULISSE);PEUGEOT;DIVERS;Unitaire;20;0,00 €;0;138.28;;607;707;;;-1
HYUNDAI KONA;HYUNDAI KONA (GJ-349-LN) ;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;-2
A2466709400;PARE-BRISE V CAPTEUR PLUIE;MERCEDES;DIVERS;Unitaire;20;0,00 €;0;308.05;;607;707;;;-1
2GA845011SNVB;PARE-BRISE V CAPTEUR PLUIE (+EMBASE+JT/EQUIP.CAMERA);VOLKSWAGEN;DIVERS;Unitaire;20;0,00 €;0;618;;607;707;;;-2
NISSAN PRIMASTAR GJ-051-XS ;NISSAN PRIMASTAR GJ-051-XS  1 REPARATION PNEU;DIVERS;DIVERS;;20;0,00 €;100;15;;607;707;;;-1
CITROEN JUMPY  ES-189-TX  2 REPARATION PNEUS;CITROEN JUMPY  ES-189-TX  2 REPARATION PNEUS;DIVERS;DIVERS;;20;0,00 €;100;30;;607;707;;;-1
51337067792;GLACE MOBILE V PTE AVD;BMW;DIVERS;Unitaire;20;0,00 €;0;86.03;;607;707;;;-1
REMPLACER : GLACE FIXE V PTE ARD SURTEINTEE;REMPLACER : GLACE FIXE V PTE ARD SURTEINTEE;DIVERS;DIVERS;;20;0,00 €;100;89;;607;707;;;
PARE-BRISE V ATHERMIQUE ;PARE-BRISE V ATHERMIQUE (INTERMITTENT);SEAT;DIVERS;Unitaire;20;0,00 €;0;441.2;;607;707;;;-1
LUNETTE V CHAUFF CITROEN BERLINGO 2724BGNV;LUNETTE V CHAUFF CITROEN BERLINGO 2724BGNV;DIVERS;DIVERS;;20;0,00 €;100;74.4083;;607;707;;;-1
RENAULT KANGOO II PHASE I(08-13)&PHASE II(13-16)&PHASE III P;RENAULT KANGOO II PHASE I(08-13)&PHASE II(13-16) PB VERT SOLAR + FEN.+ EMB.;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;0
pb kangoo;RENAULT KANGOO II PHASE I(08-13)&PHASE II(13-16): PB VERT SOLAR + FEN.+ EMB.;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;-1
8600AGAMVZ1P;VOLKSWAGEN GOLF VI 8600AGAMVZ1P  3P/5P (08-13) PARE-BRISE VERT ACOUST. + CAPT.PL./LU.+;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;-1
PARE BRISE V ACOUST SUPP CAM + CAPTG PLUIE   8627AGACMVZ1D;PARE BRISE V ACOUST SUPP CAM + CAPTG PLUIE   8627AGACMVZ1D;DIVERS;DIVERS;;20;0,00 €;100;191.479;;607;707;;;-1
00009202N9;GLACE FIXE V PTE AVD (YC CADRE);PEUGEOT;DIVERS;Unitaire;20;0,00 €;0;207.91;;607;707;;;-2
PLAQUETTE + DISQUE AVANT + MAIN D'OEUVRE ;PLAQUETTE + DISQUE AVANT + MAIN D'OEUVRE ;DIVERS;DIVERS;;20;0,00 €;100;183.3333;;607;707;;;-1
727122171R;PARE-BRISE V CAPTEUR PLUIE (EQUIP.CAMERA/ACOUSTIQUE);RENAULT;DIVERS;Unitaire;20;0,00 €;0;324.65;;607;707;;;-1
1 PAREZ BRISE MERCEDES SPRINTER + JOINT;1 PAREZ BRISE MERCEDES SPRINTER + JOINT;DIVERS;DIVERS;;20;0,00 €;100;170;;607;707;;;-1
CUSTODE ARRIER DROITE GOLF VIII + MAIN D'OEUVRE;CUSTODE ARRIER DROITE GOLF VIII + MAIN D'OEUVRE;DIVERS;DIVERS;;20;0,00 €;100;208.3333;;607;707;;;-1
MONTAGE TRIANGLE SUPERIEUR;MONTAGE TRIANGLE SUPERIEUR;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;-1
